,Brand,Current_price,Discount,Avg_review_outof5,Num_reviews,Product_category,Date_retrieved
Salomon Speedway Snowboard - Men's,Salomon,649.95,0,0,0,snow,2020-10-17
Salomon The Villain Grom - Youths,Salomon,269.95,0,0,0,snow,2020-10-17
Salomon Gypsy Grom - Youths,Salomon,269.95,0,0,0,snow,2020-10-17
Salomon The Future Snowboard Binding - Youths,Salomon,129.95,0,0,0,snow,2020-10-17
Atomic Vantage 97 TI Skis - Unisex,Atomic,559.27,30,0,0,snow,2020-10-17
Atomic Redster C7 Skintec Jr. Skis - Children to Youths,Atomic,198.95,0,0,0,snow,2020-10-17
Atomic Pro C3 Skintec Hard PSP Skis - Unisex,Atomic,398.95,0,0,0,snow,2020-10-17
Look Pivot 12 GW Binding - Unisex,Look,299.95,0,0,0,snow,2020-10-17
Atomic Skintec Speed Skin 430 Replacement Skin,Atomic,69.95,0,0,0,snow,2020-10-17
Atomic Skintec Speed Skin 390 Replacement Skin,Atomic,69.95,0,0,0,snow,2020-10-17
Atomic Skintec Universal 430 Replacement Skin,Atomic,69.95,0,0,0,snow,2020-10-17
Atomic Skintec Universal 390 Replacement Skin,Atomic,69.95,0,0,0,snow,2020-10-17
Atomic Hawx Ultra XTD 115 W Ski Boots - Women's,Atomic,599.21,25,0,0,snow,2020-10-17
Atomic Backland Pro W Ski Boots - Women's,Atomic,599.21,25,0,0,snow,2020-10-17
Picture Tanya Jacket - Women's,Picture,211.17,36,0,0,snow,2020-10-17
Smith Zoom Junior Snow Helmet - Children to Youths,Smith,89.95,0,0,0,snow,2020-10-17
Mammut R.A.S. Refill Kit (3 Pack),Mammut,19.95,0,0,0,snow,2020-10-17
Backcountry Access Float Pack Snowboard Attachment,Backcountry Access,39,0,0,0,snow,2020-10-17
Rottefella Start Sprint Bindings - Youths,Rottefella,31.82,35,0,0,snow,2020-10-17
Marker Tour F12 EPF Bindings - Unisex,Marker,479.95,0,0,0,snow,2020-10-17
Swix Waxing Profile Clamps,Swix,69.95,0,0,0,snow,2020-10-17
Tools4Boards Manual Hard Horsehair Brush,Tools4Boards,26.95,0,0,0,snow,2020-10-17
Tools4Boards Spin Nylon Brush,Tools4Boards,94.95,0,0,0,snow,2020-10-17
Tools4Boards Spin Horsehair Brush,Tools4Boards,116.95,0,0,0,snow,2020-10-17
Tools4Boards Brass File Brush,Tools4Boards,8.95,0,0,0,snow,2020-10-17
Rottefella NTN Freeride Ski Brakes,Rottefella,37.46,25,0,0,snow,2020-10-17
Rottefella NTN Freedom Powerbox,Rottefella,63.71,25,0,0,snow,2020-10-17
Rottefella NTN Freedom Ski Brakes,Rottefella,34.97,30,0,0,snow,2020-10-17
Marker Duke/Jester/Tour Brakes,Marker,39.95,0,0,0,snow,2020-10-17
Fritschi Diamir Brakes,Fritschi,99.95,0,0,0,snow,2020-10-17
Fritschi Diamir Safety Tech Binding Brakes,Fritschi,94.95,0,0,0,snow,2020-10-17
Salomon Z Series/L Series Brakes,Salomon,30,0,0,0,snow,2020-10-17
Dynafit TLT Speed Superlite 2.0 Brakes,Dynafit,61.94,35,0,0,snow,2020-10-17
Tools4Boards Booster Ski Strap Intermediate,Tools4Boards,64.95,0,0,0,snow,2020-10-17
Black Diamond Standard Adjustable Skin Tip Loop Cables,Black Diamond,19.95,0,0,0,snow,2020-10-17
Rottefella Junior NIS Start Mounting Plate - Children to Youths,Rottefella,6.47,35,0,0,snow,2020-10-17
Salomon Equipe Junior Pilot Boots - Children to Youths,Salomon,53.35,45,0,0,snow,2020-10-17
Dynafit Beast Ski Boots - Women's,Dynafit,564.85,35,0,0,snow,2020-10-17
Kuu Slick Sticks (Clear),Kuu,7.95,0,0,0,snow,2020-10-17
Kuu Drip Stick Candles (Clear),Kuu,7.95,0,0,0,snow,2020-10-17
Swix Fibertex Combo,Swix,21.95,0,0,0,snow,2020-10-17
Wintersteiger Quick Sharp Extra File Guide,Wintersteiger,43.95,0,0,0,snow,2020-10-17
Kuu Diamond Stone (Fine/Red),Kuu,18.95,0,0,0,snow,2020-10-17
Tools4Boards Ceramic Polishing Stone,Tools4Boards,7.95,0,0,0,snow,2020-10-17
Black Diamond Cirque 45 Backpack - Unisex,Black Diamond,229.95,0,0,0,snow,2020-10-17
Salomon SNS Interface Adaptor II,Salomon,4,0,0,0,snow,2020-10-17
Darn Tough Cushion Ski Socks - Women's,Darn Tough,34.95,0,0,0,snow,2020-10-17
Scarpa T2 Eco Telemark Boots - Women's,Scarpa,545.97,30,0,0,snow,2020-10-17
Head Vector Evo 110 Ski Boots - Women's,Head,359.4,40,0,0,snow,2020-10-17
Tools4Boards Xact 3 in 1 Edge Tool,Tools4Boards,38.95,0,0,0,snow,2020-10-17
Tools4Boards Hone Diamond Stone,Tools4Boards,28.95,0,0,0,snow,2020-10-17
Black Diamond Jetforce Pro 35L Booster - Unisex,Black Diamond,89.95,0,0,0,snow,2020-10-17
Scott Superguide Carbon Ski Boots - Unisex,Scott,899.96,25,0,0,snow,2020-10-17
Rossignol Sky 7 HD Skis - Women's,Rossignol,749.95,0,0,0,snow,2020-10-17
Rossignol Sprayer Skis + Bindings - Boys' - Children to Youths,Rossignol,399.95,0,0,0,snow,2020-10-17
Rossignol Trixie Skis + Bindings - Girls' - Children to Youths,Rossignol,399.95,0,0,0,snow,2020-10-17
Rode RL Cold Fluoro Free Liquid Glide Wax,Rode,24.95,0,0,0,snow,2020-10-17
Rode RL Med Fluoro Free Liquid Glide Wax,Rode,24.95,0,0,0,snow,2020-10-17
Rode RL Warm Fluoro Free Liquid Glide Wax,Rode,24.95,0,0,0,snow,2020-10-17
Rode Easy Grip Kit,Rode,45.95,0,0,0,snow,2020-10-17
Tools4Boards Lightning Modular Tuning Stand,Tools4Boards,298.95,0,0,0,snow,2020-10-17
Salomon Prolink Shift Plate,Salomon,20,0,0,0,snow,2020-10-17
Kombi P3 Touch Screen Liner Mitt - Women's,Kombi,29.95,0,0,0,snow,2020-10-17
Kombi Re-Knit Liner Glove - Women's,Kombi,34.95,0,0,0,snow,2020-10-17
Yakima FatCat EVO 4 Ski Rack,Yakima,369.95,0,0,0,snow,2020-10-17
Yakima FatCat EVO 6 Ski Rack,Yakima,439.95,0,0,0,snow,2020-10-17
Rode Green Hardwax,Rode,12.95,0,0,0,snow,2020-10-17
Rode Blue II Hardwax,Rode,12.95,0,0,0,snow,2020-10-17
Rode Blue Super Extra Hardwax,Rode,12.95,0,0,0,snow,2020-10-17
Rode Viola Hardwax,Rode,12.95,0,0,0,snow,2020-10-17
Rode Top Line Stick VPS,Rode,25.95,0,0,0,snow,2020-10-17
Keen Kaci II Mid Waterproof Winter Boots - Women's,Keen,179.95,0,0,0,snow,2020-10-17
The North Face Thermoball Eco Vest - Men's,The North Face,199.99,0,0,0,snow,2020-10-17
The North Face Thermoball Eco Hoodie - Men's,The North Face,279.99,0,0,0,snow,2020-10-17
Weston Rise Splitboard - Women's,Weston,999.95,0,0,0,snow,2020-10-17
Weston Range Splitboard - Unisex,Weston,999.95,0,0,0,snow,2020-10-17
Weston Eclipse Splitboard - Women's,Weston,1099.95,0,0,0,snow,2020-10-17
Rossignol Sprayer Skis + Bindings - Youths,Rossignol,399.95,0,0,0,snow,2020-10-17
Komperdell Nordic CX-100 Cork Poles - Unisex,Komperdell,179.95,0,0,0,snow,2020-10-17
Komperdell Smash Poles - Children,Komperdell,49.95,0,0,0,snow,2020-10-17
Komperdell Booster Carbon Poles - Unisex,Komperdell,89.95,0,0,0,snow,2020-10-17
Komperdell Descent Ti Poles - Unisex,Komperdell,89.95,0,0,0,snow,2020-10-17
Komperdell Booster Poles - Unisex,Komperdell,54.95,0,0,0,snow,2020-10-17
Swix PS8 Wax,Swix,15.95,0,0,0,snow,2020-10-17
Swix PS7 Wax,Swix,15.95,0,0,0,snow,2020-10-17
DPS Skis Phantom Glide DIY Kit (One Part Formula),DPS Skis,119.95,0,0,0,snow,2020-10-17
Rode Kit Nordic,Rode,49.95,0,0,0,snow,2020-10-17
Rode Klister Universal,Rode,18.95,0,0,0,snow,2020-10-17
Rode Bronze Brush,Rode,39.95,0,0,0,snow,2020-10-17
Rode Bronze/Nylon Combi Brush,Rode,45.95,0,0,0,snow,2020-10-17
Rode Nylon Soft Brush,Rode,39.95,0,0,0,snow,2020-10-17
Rode Groove Scraper,Rode,8.95,0,0,0,snow,2020-10-17
Rode Aluminum Waxing Table,Rode,899.95,0,0,0,snow,2020-10-17
Rode Cork Brush,Rode,39.95,0,0,0,snow,2020-10-17
Rode Aluminum Waxing Profile,Rode,529.95,0,0,0,snow,2020-10-17
The North Face Ultra XC FUTURELIGHT Winter Boots - Men's,The North Face,209.99,0,0,0,snow,2020-10-17
The North Face Mountain Pullover Sweatshirt - Men's,The North Face,169.99,0,0,0,snow,2020-10-17
Cotopaxi Dorado Half Zip Fleece - Women's,Cotopaxi,129.95,0,0,0,snow,2020-10-17
Seirus Heatwave Glove Liner with Soundtouch - Unisex,Seirus,39.95,0,0,0,snow,2020-10-17
Backcountry Access Float 22 Avalanche Airbag - Unisex,Backcountry Access,599.95,0,0,0,snow,2020-10-17
Dynafit TLT8 Expedition CR Ski Boots - Unisex,Dynafit,849.95,0,0,0,snow,2020-10-17
Smith Quantum Mips Helmet - Unisex,Smith,349.95,0,0,0,snow,2020-10-17
Smith Vida Mips Helmet - Women's,Smith,229.95,0,0,0,snow,2020-10-17
DPS Skis Pagoda Piste 94 C2 Skis - Unisex,DPS Skis,1398.95,0,0,0,snow,2020-10-17
DPS Skis Pagoda Tour 100 RP Skis - Unisex,DPS Skis,1398.95,0,0,0,snow,2020-10-17
DPS Skis Pagoda Piste 100 C2 Skis - Unisex,DPS Skis,1398.95,0,0,0,snow,2020-10-17
Deuter Freerider Pro 34 Pack - Unisex,Deuter,249.95,0,0,0,snow,2020-10-17
Deuter Freerider Pro 32 SL Pack - Unisex,Deuter,249.95,0,0,0,snow,2020-10-17
Rossignol Trixie Skis + Bindings - Youths,Rossignol,399.95,0,0,0,snow,2020-10-17
Rossignol Race Skate Bindings - Unisex,Rossignol,89.95,0,0,0,snow,2020-10-17
G3 Minimist Speed,G3,238.95,0,0,0,snow,2020-10-17
Picture Goods Jacket - Men's,Picture,499.95,0,0,0,snow,2020-10-17
Picture Track Jacket - Men's,Picture,424.95,0,0,0,snow,2020-10-17
Picture Seen Jacket - Women's,Picture,379.95,0,0,0,snow,2020-10-17
Darn Tough Rumble Midweight Ski Socks - Unisex,Darn Tough,34.95,0,0,0,snow,2020-10-17
Black Diamond Helio Recon 88 Skis - Unisex,Black Diamond,789.99,0,0,0,snow,2020-10-17
Kombi Explorer Gloves - Women's,Kombi,139.95,0,0,0,snow,2020-10-17
Picture Object Pants - Men's,Picture,249.95,0,0,0,snow,2020-10-17
Picture Exa Pants - Women's,Picture,234.95,0,0,0,snow,2020-10-17
Lowa Nabucco Evo Gore-Tex Winter Boots - Women's,Lowa,329.95,0,0,0,snow,2020-10-17
G3 FINDr 102 Swift Skis - Unisex,G3,1048.95,0,0,0,snow,2020-10-17
G3 SEEKr 110 Swift Skis - Unisex,G3,1048.95,0,0,0,snow,2020-10-17
Buff ThermoNet Hinged Balaclava - Unisex,Buff,44.95,0,0,0,snow,2020-10-17
Swany Gore Winterfall Mitts - Men's,Swany,119.95,0,0,0,snow,2020-10-17
Pistil Piper Hat - Women's,Pistil,34.95,0,0,0,snow,2020-10-17
Pistil Ziti Infinity Scarf - Women's,Pistil,54.95,0,0,0,snow,2020-10-17
Pistil Barlow Scarf - Men's,Pistil,39.95,0,0,0,snow,2020-10-17
Salomon Stance 102 Skis - Unisex,Salomon,798.95,0,0,0,snow,2020-10-17
Salomon Stance 90 Skis - Unisex,Salomon,698.95,0,0,0,snow,2020-10-17
Salomon Stance 94 Skis - Women's,Salomon,748.95,0,0,0,snow,2020-10-17
Salomon Stance 88 Skis - Women's,Salomon,698.95,0,0,0,snow,2020-10-17
Salomon 2020 QST Myriad 85 Skis - Women's,Salomon,448.95,0,0,0,snow,2020-10-17
Salomon 2020 QST 92 Skis - Unisex,Salomon,598.95,0,0,0,snow,2020-10-17
Salomon Shift Pro 120 AT Ski Boots - Men's,Salomon,698.95,0,0,0,snow,2020-10-17
Salomon X Access 90 Wide Ski Boots - Men's,Salomon,348.95,0,0,0,snow,2020-10-17
Salomon Nordic 1 pair 215 Ski Bag - Unisex,Salomon,59.95,0,0,0,snow,2020-10-17
Gordini Drifter Goggles - Unisex,Gordini,79.95,0,0,0,snow,2020-10-17
Salomon RS Skate Skis - Unisex,Salomon,479,0,0,0,snow,2020-10-17
Salomon RC 8 Nocturne Prolink Boots - Unisex,Salomon,229,0,0,0,snow,2020-10-17
Backcountry Access B-2 EXT Shovel,Backcountry Access,79.95,0,3.7,3,snow,2020-10-17
Black Diamond BD Vapor Carbon Poles,Black Diamond,159.95,0,3.7,3,snow,2020-10-17
Scarpa Gea Ski Boots - Women's,Scarpa,509.4,40,3,1,snow,2020-10-17
Rab Nexus Jacket - Women's,Rab,139.95,0,3,1,snow,2020-10-17
Volkl Mini Revolt Jr. Skis with 4.5 - Children,Volkl,164.93,40,3,1,snow,2020-10-17
ThirtyTwo Jones MTB Snowboard Boots - Men's,ThirtyTwo,664.95,0,3,1,snow,2020-10-17
SWEET PROTECTION Switcher MIPS Helmet - Unisex,SWEET PROTECTION,288.95,30,3,1,snow,2020-10-17
Salomon Guardian/STH2/Warden Brakes,Salomon,24,0,3,1,snow,2020-10-17
Patagonia Better Sweater Jacket - Men's,Patagonia,118.3,30,3.7,12,snow,2020-10-17
Kuu Diamond Stone (Extra-Fine/Green),Kuu,18.95,0,3.3,3,snow,2020-10-17
G3 FINDr 94 Skis - Unisex,G3,1008.95,0,3,2,snow,2020-10-17
Kuu Waist Ski Harness - Children to Youths,Kuu,34.95,0,3,2,snow,2020-10-17
Tools4Boards Spin Handle+Hex,Tools4Boards,89.95,0,3,2,snow,2020-10-17
G3 FINDr 102 Skis - Unisex,G3,1028.95,0,2,1,snow,2020-10-17
Kuu Diamond Stone (Coarse/Blue),Kuu,18.95,0,2,1,snow,2020-10-17
Rottefella NTN Freedom Telemark Binding - Unisex,Rottefella,405.97,30,3.5,8,snow,2020-10-17
Dynafit TLT Speed Brakes - Unisex,Dynafit,61.94,35,2.5,2,snow,2020-10-17
Backcountry Access Snow Study Kit,Backcountry Access,119.95,0,2.5,2,snow,2020-10-17
Komperdell Blazer Ski Poles,Komperdell,24.95,0,1,1,snow,2020-10-17
Swix Economy Waxing Table,Swix,389.95,0,1,1,snow,2020-10-17
Odlo Performance Warm Base Layer Bottoms - Women's,Odlo,89.95,0,1,1,snow,2020-10-17
Kuu Beveling Guide with Clamp,Kuu,50.95,0,3,4,snow,2020-10-17
Outdoor Technology Chips 2.0 Wireless Helmet Audio,Outdoor Technology,186.95,0,3.2,6,snow,2020-10-17
Komperdell Thermo Ascent Ti 2 Adjustable Poles,Komperdell,94.95,0,2,2,snow,2020-10-17
Keen Hoodoo lll Tall Insulated Waterproof Boots - Women's,Keen,123.18,44,2.3,3,snow,2020-10-17
Black Diamond Snow Saw Pro,Black Diamond,119.95,0,3.4,11,snow,2020-10-17
Thermor Waterproof Digital Stem Thermometer,Thermor,32,0,3.1,8,snow,2020-10-17
MEC Fresh Tracks Snowboard Tote,MEC,54.95,0,1,2,snow,2020-10-17
G3 Onyx Brakes,G3,23,66,1,2,snow,2020-10-17
Outdoor Technology Wired Chips-Universal Helmet Audio,Outdoor Technology,59.95,0,2.6,5,snow,2020-10-17
Kuu Synthetic Cork,Kuu,6.95,0,1.9,9,snow,2020-10-17
G3 Love Glove Skin Bag,G3,55.95,0,3.1,10,snow,2020-10-17
Tools4Boards Digital Iron,Tools4Boards,88.95,0,2,4,snow,2020-10-17
Kombi Timeless Mitts - Men's,Kombi,94.95,0,2.5,6,snow,2020-10-17
Wintersteiger Pro Sharp Race File Guide,Wintersteiger,56.95,0,2.7,12,snow,2020-10-17
Rossignol BC X12 75mm Boots - Men's,Rossignol,169.99,43,2.2,9,snow,2020-10-17
Black Diamond UltraLite Mix STS Skins,Black Diamond,200.58,0,1.4,7,snow,2020-10-17
,Brand,Current_price,Discount,Avg_review_outof5,Num_reviews,Product_category,Date_retrieved
Star Raven II Inflatable Kayak - Unisex,Star,1124.95,0,0,0,watersports,2020-10-17
Level Six Eleven Six HD Inflatable SUP Package,Level Six,1300,0,4,1,watersports,2020-10-17
MEC Nano 30 Dry Pack,MEC,49.95,0,3.7,3,watersports,2020-10-17
MEC Sun Dodger Wide Brim Hat - Unisex,MEC,21.93,45,4.2,4,watersports,2020-10-17
Star Outlaw II,Star,1065.95,0,0,0,watersports,2020-10-17
MEC Fulcrum Guide PFD - Unisex,MEC,159.95,0,4.4,31,watersports,2020-10-17
MEC Fusion Shorty Wetsuit - Women's,MEC,119.95,0,3.8,4,watersports,2020-10-17
MEC Fusion Shorty Wetsuit - Men's,MEC,119.95,0,3.5,2,watersports,2020-10-17
Xcel Heathered VentX Honu Long Sleeve - Women's,Xcel,37.94,31,0,0,watersports,2020-10-17
Xcel Heathered VentX Solid Long Sleeve Top - Women's,Xcel,37.94,31,5,1,watersports,2020-10-17
Level Six Twelve Six HD Inflatable SUP Package,Level Six,1299.95,0,0,0,watersports,2020-10-17
Level Six Twelve Six Ultralight iSUP V2,Level Six,1449.95,0,3.3,3,watersports,2020-10-17
Level Six Eleven Six Ultralight iSUP V2,Level Six,1550,0,5,1,watersports,2020-10-17
MEC Bubba Neoprene Slippers - Unisex,MEC,25,0,4.5,16,watersports,2020-10-17
Garmin Fenix 6 Pro Solar - Unisex,Garmin,1189.95,0,4.3,39,watersports,2020-10-17
Garmin inReach Mini,Garmin,449.99,0,4.2,182,watersports,2020-10-17
Garmin GPSMAP 66i GPS,Garmin,829.99,0,3,12,watersports,2020-10-17
Garmin inReach SE+,Garmin,449.99,0,3.1,9,watersports,2020-10-17
MEC Brooks Dry Bag,MEC,55.95,0,3,25,watersports,2020-10-17
Garmin Fenix 5X Sapphire - Unisex,Garmin,589.99,0,4.8,9,watersports,2020-10-17
Teva Original Universal Sandals - Women's,Teva,65,0,4.7,2991,watersports,2020-10-17
Garmin Instinct Solar - Unisex,Garmin,559.95,0,4.6,72,watersports,2020-10-17
Teva Original Universal Sandals - Men's,Teva,65,0,4.7,2875,watersports,2020-10-17
Teva Olowahu Sandals - Women's,Teva,35,0,4.7,2623,watersports,2020-10-17
Garmin Fenix 6S Pro - Unisex,Garmin,949.99,0,4.3,99,watersports,2020-10-17
Garmin GPSMAP 64X GPS,Garmin,299.97,25,0,0,watersports,2020-10-17
Stohlquist Betsea PFD - Women's,Stohlquist,139.95,0,4.7,3,watersports,2020-10-17
MEC Compact Towel,MEC,39.95,0,3.8,10,watersports,2020-10-17
Garmin Fenix 6S Sapphire - Unisex,Garmin,1099.99,0,4.3,100,watersports,2020-10-17
MEC H2O 2mm Neoprene Gloves - Unisex,MEC,20,0,4.1,9,watersports,2020-10-17
Recreational Barrel Works Plastic Barrel,Recreational,59.95,0,4.8,9,watersports,2020-10-17
Garmin Fenix 6X Sapphire - Unisex,Garmin,1169.99,0,4.4,246,watersports,2020-10-17
NRS Escape 11.6 SUP Board,NRS,1349.95,0,0,0,watersports,2020-10-17
MEC Fulcrum PFD - Unisex,MEC,129.95,0,4.6,26,watersports,2020-10-17
MEC Fusion John Wetsuit - Men's,MEC,129.95,0,4.9,14,watersports,2020-10-17
Nomadix Single Full Size Towel,Nomadix,54.95,0,4.6,1021,watersports,2020-10-17
Teva Tirra Sandals - Women's,Teva,109.95,0,4.7,1308,watersports,2020-10-17
PackTowl Personal Towel,PackTowl,44.95,0,4.5,160,watersports,2020-10-17
Garmin Fenix 6 Sapphire - Unisex,Garmin,1099.99,0,3.9,13,watersports,2020-10-17
Nomadix Double Sided Full Size Towel,Nomadix,74.95,30,4.6,1018,watersports,2020-10-17
Garmin Fenix 6X Pro Solar with Vented Titanium Brace - Unisex,Garmin,1569.99,0,4.4,36,watersports,2020-10-17
MEC H2O 3mm Neoprene Gloves - Unisex,MEC,25,0,3.8,18,watersports,2020-10-17
MEC Neoprene Socks - Unisex,MEC,15,0,4,11,watersports,2020-10-17
MEC Pack Rat Roll Top Silicone Dry Sack,MEC,22.95,0,3.8,4,watersports,2020-10-17
Garmin Fenix 6X Pro Solar - Unisex,Garmin,1369.99,0,4.4,37,watersports,2020-10-17
Xcel Ventx Heather Long Sleeve - Men's,Xcel,41.94,30,4.7,3,watersports,2020-10-17
Kokatat MsFit Tour PFD - Women's,Kokatat,189.95,0,4.4,7,watersports,2020-10-17
Level Six Badhass Adjustable Barrel Harness,Level Six,99.95,0,4.3,7,watersports,2020-10-17
MEC Moque Neoprene Boots High - Unisex,MEC,39,0,3.7,31,watersports,2020-10-17
Kokatat Neptune PFD - Unisex,Kokatat,189.95,0,4.5,2,watersports,2020-10-17
MEC Muskoka Dry Tote,MEC,59,0,4.6,5,watersports,2020-10-17
Stohlquist Edge PFD - Unisex,Stohlquist,129.95,0,4.5,6,watersports,2020-10-17
Fox 40 Classic Whistle,Fox 40,4.95,0,4.9,15,watersports,2020-10-17
Garmin Fenix 6S Pro Solar - Unisex,Garmin,1189.95,0,4.4,106,watersports,2020-10-17
Garmin GPSMAP 66ST,Garmin,599.99,0,3,1,watersports,2020-10-17
Adventure Medical Kits Ultralight/Waterproof .3 First Aid Kit,Adventure,9.75,0,4,4,watersports,2020-10-17
MEC Dry Sleeve,MEC,17.95,0,4.1,25,watersports,2020-10-17
Stohlquist Drifter PFD - Men's,Stohlquist,139.95,0,0,0,watersports,2020-10-17
Fox 40 Sharx Whistle with Breakaway Lanyard,Fox 40,6.95,0,5,5,watersports,2020-10-17
Adventure Medical Kits UltraLight .7 First Aid Kit,Adventure,23.5,0,4.1,15,watersports,2020-10-17
MEC Skin Neoprene Gloves - Unisex,MEC,19,0,2.8,6,watersports,2020-10-17
Outdoor Research AirPurge Compression Dry Sack,Outdoor Research,49.95,0,3.1,50,watersports,2020-10-17
Aquaseal Flexible Durable Repair Adhesive .75oz.,Aquaseal,9.95,0,5,2,watersports,2020-10-17
MEC Shoreline Flip Flops - Women's,MEC,10.93,52,4.4,10,watersports,2020-10-17
Tilley Endurables LTM6 Airflo Broad Brim Hat - Unisex,Tilley Endurables,89.95,0,4.8,471,watersports,2020-10-17
Kokatat Proteus PFD - Men's,Kokatat,149.95,0,5,2,watersports,2020-10-17
Pyranha 9R II Kayak,Pyranha,1675,0,0,0,watersports,2020-10-17
MEC Fusion Jane Wetsuit - Women's,MEC,129.95,0,4.2,6,watersports,2020-10-17
Tilley Endurables LTM5 Airflo Medium Brim Hat - Unisex,Tilley Endurables,89.95,0,4.8,167,watersports,2020-10-17
Outdoor Research Seattle Sombrero - Unisex,Outdoor Research,74.95,0,4.7,11,watersports,2020-10-17
Teva Hurricane XLT 2 Sandals - Women's,Teva,99.95,0,4.6,642,watersports,2020-10-17
Garmin Rino 755t Two Way Radio,Garmin,769,0,0,0,watersports,2020-10-17
MEC Scully 100 Dry Duffle,MEC,169.95,0,4.6,14,watersports,2020-10-17
Accent Energy Carbon Kayak Paddle,Accent,199.95,0,5,4,watersports,2020-10-17
PackTowl Luxe Towel,PackTowl,54.95,0,4.5,442,watersports,2020-10-17
MEC Scully 30 Dry Duffle,MEC,119.95,0,4.9,9,watersports,2020-10-17
Fox 40 Micro Whistle with Breakaway Lanyard,Fox 40,7.95,0,3.9,7,watersports,2020-10-17
Level Six Twelve Six Touring V2 SUP,Level Six,1449.95,0,0,0,watersports,2020-10-17
MEC Nano 20 Dry Pack,MEC,39.95,0,3.8,6,watersports,2020-10-17
Seals Shocker Sprayskirt,Seals,164.95,0,4,2,watersports,2020-10-17
Speedo Quantum Fusion Splice One Piece Swimsuit - Women's,Speedo,84.95,0,0,0,watersports,2020-10-17
Level Six Ten Six Cruising V2 SUP,Level Six,1349.95,0,0,0,watersports,2020-10-17
MEC Mica 2 Shorts - Men's,MEC,69.95,51,3.6,8,watersports,2020-10-17
Phelps Pursuit 2.0 Triathlon Wetsuit - Men's,Phelps,299.95,0,3,1,watersports,2020-10-17
Xcel Signature Ventx Long Sleeve - Men's,Xcel,37.94,31,4.5,4,watersports,2020-10-17
Redtail Beavertail Poplar Canoe Paddle,Redtail,34.95,0,5,7,watersports,2020-10-17
Keen Newport H2 Sandals - Women's,Keen,119.95,0,4.5,46,watersports,2020-10-17
Aquapac iPhone 6 Plus Case,Aquapac,29.95,0,4.2,5,watersports,2020-10-17
Kokatat Gore-Tex Meridian Dry Suit - Women's,Kokatat,1349.95,0,0,0,watersports,2020-10-17
MEC Igopogo Neoprene Watershoes - Unisex,MEC,59.95,0,5,2,watersports,2020-10-17
Keen Newport H2 Sandals - Men's,Keen,119.95,0,3.9,110,watersports,2020-10-17
Nova Craft Prospector 15 SP3/Vinyl Canoe,Nova Craft,999.95,0,3.8,5,watersports,2020-10-17
SealLine Waterproof E-Case,SealLine,39.95,0,3.5,4,watersports,2020-10-17
Kokatat Hydrus Jetty Jacket - Men's,Kokatat,179.95,0,0,0,watersports,2020-10-17
Star Phase 10.2 Inflatable SUP - Unisex,Star,959.95,0,0,0,watersports,2020-10-17
Level Six Jericho Long Sleeve Neoprene Rashguard - Men's,Level Six,99.95,0,5,1,watersports,2020-10-17
Accent Air Paddle,Accent,214.95,0,5,3,watersports,2020-10-17
Aquapac Small Electronics Case 348,Aquapac,29.95,0,3.7,9,watersports,2020-10-17
Level Six Sombrio Capri Neoprene Pants - Women's,Level Six,114.95,0,3.5,2,watersports,2020-10-17
Silva Compass Expedition S,Silva,69.95,0,1,4,watersports,2020-10-17
Level Six Eleven Six Touring V2 SUP,Level Six,1399.95,0,0,0,watersports,2020-10-17
MEC Nano X-Hail Dry Bag,MEC,24.95,0,5,2,watersports,2020-10-17
Reef Cushion Threads Flips - Women's,Reef,32.94,27,4,66,watersports,2020-10-17
Mustang Survival 20th Anniversary Inflatable Belt Pack PFD - Unisex,Mustang Survival,149.95,0,0,0,watersports,2020-10-17
Crocs Literide Pacer Shoes - Men's,Crocs,74.95,0,4.6,350,watersports,2020-10-17
Redtail Ottertail Black Walnut Canoe Paddle,Redtail,114.95,0,4.6,16,watersports,2020-10-17
Level Six Temagami Pants - Unisex,Level Six,149.95,0,0,0,watersports,2020-10-17
Cannon Paddles Recreational Canoe Paddle,Cannon Paddles,29.95,33,4.7,6,watersports,2020-10-17
TYR Maxfit - Women's,TYR,49.95,0,4.8,4,watersports,2020-10-17
MEC Moque Neoprene Boots Low - Unisex,MEC,29,0,4.3,66,watersports,2020-10-17
Stohlquist Kids Shorty Wetsuit - Children to Youths,Stohlquist,69.95,0,4.6,35,watersports,2020-10-17
Level Six Carbon SUP Paddle,Level Six,239.95,0,2.5,2,watersports,2020-10-17
Accent Pace Foam Core Touring Paddle,Accent,389.95,0,0,0,watersports,2020-10-17
Accent Energy Hybrid Touring Paddle,Accent,179.95,0,5,1,watersports,2020-10-17
Suunto 9 Baro - Unisex,Suunto,769.95,0,4.4,110,watersports,2020-10-17
MEC H2O Lightweight Neoprene Gloves - Unisex,MEC,19,0,3.5,8,watersports,2020-10-17
Kokatat Maximus Centurion PFD - Unisex,Kokatat,344.95,0,0,0,watersports,2020-10-17
Silva Compass Field,Silva,24.95,0,3.7,3,watersports,2020-10-17
Level Six Sombrio SUP Hoody - Women's,Level Six,159.95,0,0,0,watersports,2020-10-17
Kokatat Hydrus Tempest Pants - Men's,Kokatat,219.95,0,3.6,5,watersports,2020-10-17
MEC Roam Bucket Hat - Unisex,MEC,16.93,43,5,1,watersports,2020-10-17
SealLine BigFork Dry Daypack 30L,SealLine,159.95,0,0,0,watersports,2020-10-17
