,Brand,Current_price,Discount,Avg_review_outof5,Num_reviews,Product_category,Date_retrieved
The North Face Ultra Traction FutureLight Trail Running Shoes - Women's,The North Face,199.99,0,0,0,footwear,2020-10-17
Asics Gel-Nimbus 22 Lite-Show Road Running Shoes - Women's,Asics,199.95,0,0,0,footwear,2020-10-17
Timberland Skyla Bay Fleece Fold-Down Boots - Women's,Timberland,109.95,0,0,0,footwear,2020-10-17
Olukai Punua Olu Slides - Women's,Olukai,99.95,0,0,0,footwear,2020-10-17
New Balance 997H Shoes - Women's,New Balance,119.95,0,0,0,footwear,2020-10-17
Keen Rose Leather Sandals - Women's,Keen,119.95,0,0,0,footwear,2020-10-17
Kodiak Claresholm Winter Boots - Women's,Kodiak,179.95,0,0,0,footwear,2020-10-17
Kodiak Floe Arctic Grip SaltShield Waterproof Insulated Boots - Women's,Kodiak,199.95,0,0,0,footwear,2020-10-17
Lowa Nabucco Evo Gore-Tex Winter Boots - Women's,Lowa,329.95,0,0,0,footwear,2020-10-17
Salewa Alpenviolet Mid Gore-Tex Light Hiking Boots - Women's,Salewa,229.95,0,3.5,2,footwear,2020-10-17
The North Face Shellista III Mid Waterproof Insulated Winter Boots - Women's,The North Face,94.93,50,3.5,2,footwear,2020-10-17
Saucony Peregrine 10 ST Trail Running Shoes - Women's,Saucony,149.95,0,3.5,2,footwear,2020-10-17
Black Diamond Technician Shoes - Women's,Black Diamond,199.95,0,3,1,footwear,2020-10-17
Olukai Upena Sandals - Women's,Olukai,109.95,0,3,1,footwear,2020-10-17
Keen Terradora II Open Toe Sandals - Women's,Keen,109.95,0,3,1,footwear,2020-10-17
Merrell Hydrotrekker Shoes - Women's,Merrell,87.94,30,3,1,footwear,2020-10-17
Keen Wild Sky Mid Waterproof Backpacking Boots - Women's,Keen,249.95,0,3,3,footwear,2020-10-17
Adidas Solar Glide Road Running Shoes - Women's,Adidas,179.95,0,1,1,footwear,2020-10-17
Keen Hoodoo lll Tall Insulated Waterproof Boots - Women's,Keen,123.18,44,2.3,3,footwear,2020-10-17
Kodiak Original Waterproof Insulated Boots - Women's,Kodiak,79.93,50,2.4,5,footwear,2020-10-17
Keen Terradora Waterproof Light Trail Shoes - Women's,Keen,95.99,36,1.9,7,footwear,2020-10-17
